BBL,RentRegulated
1018920042,1
1018920141,1
1018920026,1
1018920039,1
1018920027,1
1018430037,1
1018430040,1
1018430055,1
1018440005,1
1018440005,1
1018430058,1
1018430060,1
1018440001,1
1018790036,1
1018800029,1
1018790136,1
1018800027,1
1018800025,1
1018800023,1
1018800021,1
1018790043,1
1018790049,1
1018790051,1
1018790056,1
1018800001,1
1018790061,1
1018920049,1
1018937501,1
1018920057,1
1018930012,1
1018930011,1
1018440155,1
1018440055,1
1018450005,1
1018440058,1
1018440058,1
1018630037,1
1018630039,1
1018630041,1
1018630043,1
1018630045,1
1018630046,1
1018630047,1
1018630049,1
1018630054,1
1018630055,1
1018630056,1
1018630057,1
1018630058,1
1018630059,1
1018630060,1
1018630061,1
1018807501,1
1018810028,1
1018800037,1
1018810027,1
1018800039,1
1018810026,1
1018810025,1
1018800040,1
1018810024,1
1018800042,1
1018800044,1
1018810022,1
1018810019,1
1018810017,1
1018810015,1
1018810012,1
1018800053,1
1018810011,1
1018800055,1
1018810010,1
1018810009,1
1018810008,1
1018810007,1
1018810006,1
1018810001,1
1018937501,1
1018930021,1
1018930022,1
1018930023,1
1018930024,1
1018640039,1
1018810035,1
1018820028,1
1018817501,1
1018940011,1
1018820036,1
1018830022,1
1018830018,1
1018820047,1
1018820051,1
1018820054,1
1018830011,1
1018820058,1
1018837501,1
1018947501,1
1018940036,1
1018940036,1
1018830040,1
1018840021,1
1018840011,1
1018840006,1
1018830057,1
1018950016,1
1018650020,1
1018850027,1
1018840043,1
1018950055,1
1018950043,1
1018850040,1
1018850049,1
1018950164,1
1018960014,1
1018670052,1
1018967501,1
1018960053,1
1012060017,1
1012060010,1
1012230125,1
1012220049,1
1012220050,1
1012220051,1
1012220052,1
1012220053,1
1012220054,1
1012220056,1
1012220057,1
1012237501,1
1012400029,1
1012390039,1
1012390044,1
1012400024,1
1012390058,1
1012390059,1
1012520014,1
1012510066,1
1012510166,1
1012520011,1
1012520008,1
1012070015,1
1012060045,1
1012070006,1
1012060001,1
1012237503,1
1012240023,1
1012237502,1
1012237504,1
1012240001,1
1012237501,1
1012400036,1
1012407502,1
1012400052,1
1012400156,1
1012400057,1
1012410106,1
1012520022,1
1012520024,1
1012520044,1
1012520025,1
1012520027,1
1012520029,1
1012520041,1
1012520038,1
1012080114,1
1012240038,1
1012250023,1
1012250017,1
1012240054,1
1012410036,1
1012420029,1
1012420128,1
1012410038,1
1012410046,1
1012420010,1
1012420009,1
1012520060,1
1012520063,1
1012530016,1
1012520072,1
1012530010,1
1012530007,1
1012090028,1
1012090027,1
1012080039,1
1012090025,1
1012080041,1
1012090123,1
1012090021,1
1012080050,1
1012080052,1
1012090109,1
1012090006,1
1012080001,1
1012090001,1
1012260022,1
1012260015,1
1012250052,1
1012260013,1
1012260012,1
1012260010,1
1012260009,1
1012250055,1
1012260001,1
1012420036,1
1012430028,1
1012420042,1
1012530045,1
1012090042,1
1012090142,1
1018320016,1
1012090046,1
1018320013,1
1012090047,1
1012090048,1
1012090049,1
1012260037,1
1012260039,1
1012260040,1
1018510016,1
1018510012,1
1018510008,1
1018510005,1
1012430036,1
1012430136,1
1012430037,1
1012430038,1
1012430139,1
1012430042,1
1018680020,1
1018870003,1
1012530088,1
1018320043,1
1018510008,1
1018690029,1
1018680040,1
1018697501,1
1018680044,1
1018690006,1
1018680059,1
1018870048,1
1018877501,1
1018870047,1
1018877501,1
1018870045,1
1018690036,1
1018690136,1
1018690137,1
1018707502,1
1018707502,1
1018690044,1
1018697503,1
1018707501,1
1018707503,1
1018690059,1
1018700005,1
1018870061,1
1018880007,1
1018700035,1
1018700037,1
1018700042,1
1018710020,1
1018700043,1
1018710010,1
1018700052,1
1018700056,1
1018700060,1
1018880031,1
1012510062,1
1012390004,1
1012397502,1
1012520015,1
1012520016,1
1012400001,1
1012520017,1
1012520020,1
1012410001,1
1012520057,1
1012410061,1
1012420001,1
1012420003,1
1012420062,1
1012530021,1
1012430061,1
1018680001,1
1018870016,1
1018870019,1
1018680061,1
1018870022,1
1018690001,1
1018690064,1
1018870058,1
1018697502,1
1018700001,1
1018880015,1
1018880025,1
1018880067,1
1018710001,1
1018710061,1
1018887503,1
1018897501,1
1018720061,1
1018890022,1
1018730001,1
1018890055,1
1018890060,1
1018730162,1
1018890061,1
1018730062,1
1018730061,1
1018740001,1
1018900015,1
1018740064,1
1018750001,1
1018760001,1
1018917502,1
1018760061,1
1018910026,1
1018910054,1
1018910055,1
1018770061,1
1018920016,1
1015950031,1
1018210002,1
1018210004,1
1018210064,1
1018270031,1
1018220001,1
1018220061,1
1018280030,1
1018280032,1
1018300029,1
1018300036,1
1018310029,1
1019010001,1
1019020062,1
1019240027,1
1019240033,1
1019240035,1
1019250029,1
1019030061,1
1019040001,1
1018460042,1
1018460043,1
1018460044,1
1018460047,1
1018290001,1
1018290002,1
1018470054,1
1018470057,1
1018470059,1
1018480013,1
1018480014,1
1018480015,1
1018480016,1
1018300064,1
1018480017,1
1018300163,1
1018480018,1
1018300063,1
1019220061,1
1019240001,1
1019240003,1
1019240062,1
1019460029,1
1019250002,1
1019257501,1
1019460029,1
1019250063,1
1019250061,1
1019240032,1
1019250036,1
1019040061,1
1015940026,1
1018200017,1
1018260022,1
1018260008,1
1018280063,1
1019240061,1
1018220029,1
1018230031,1
1018230032,1
1015990001,1
1015990003,1
1018250033,1
1019020035,1
1019040031,1
1019040033,1
1019040034,1
1017180069,1
1018460003,1
1018460031,1
1018460060,1
1018460059,1
1018470039,1
1018470042,1
1018470068,1
1018480003,1
1018480004,1
1018490010,1
1018490012,1
1018480031,1
1018480036,1
1018480067,1
1019430019,1
1019430020,1
1019430047,1
1019430046,1
1019440018,1
1019440045,1
1019440013,1
1019440014,1
1019440051,1
1019457503,1
1019460018,1
1018490020,1
1019440064,1
1019450001,1
1018210046,1
1018220017,1
1018220018,1
1018220050,1
1018220052,1
1018230018,1
1019220024,1
1019240021,1
1019240021,1
1019257501,1
1019250050,1
1015940029,1
1015940022,1
1015940012,1
1018260018,1
1018260013,1
1018260006,1
1015940040,1
1015940042,1
1015940042,1
1015940050,1
1015940054,1
1015940058,1
1015940061,1
1015940065,1
1018200041,1
1018210012,1
1018210011,1
1018210009,1
1018210008,1
1018200055,1
1018200058,1
1018270029,1
1018270026,1
1018260040,1
1018260042,1
1018260044,1
1018270022,1
1018260046,1
1018270020,1
1018260008,1
1018270016,1
1018260058,1
1018460041,1
1018460040,1
1018460037,1
1018460036,1
1018220024,1
1018210049,1
1018220015,1
1018210050,1
1018220014,1
1018210051,1
1018210052,1
1018210053,1
1018220011,1
1018210055,1
1018220009,1
1018220008,1
1018220007,1
1018210058,1
1018210059,1
1018270140,1
1018280001,1
1018460049,1
1018470018,1
1018460050,1
1018460051,1
1018460052,1
1018460054,1
1018460055,1
1018460056,1
1018230027,1
1018220038,1
1018230026,1
1018230025,1
1018220041,1
1018230023,1
1018230022,1
1018230010,1
1018220055,1
1018220057,1
1018230007,1
1018220058,1
1018230006,1
1018280034,1
1018280038,1
1018290023,1
1018280042,1
1018290017,1
1018290015,1
1018290009,1
1018280060,1
1018280061,1
1018470053,1
1018470051,1
1018470050,1
1018470049,1
1018470046,1
1018230037,1
1018230038,1
1018230039,1
1018230041,1
1018230042,1
1018230045,1
1018230046,1
1018290038,1
1018290050,1
1018470060,1
1018480012,1
1018480011,1
1018480010,1
1018480009,1
1018480008,1
1018480007,1
1018470066,1
1018480006,1
1018480005,1
1018310023,1
1018310022,1
1018310121,1
1018310021,1
1018310020,1
1018310018,1
1018310116,1
1018310014,1
1018310013,1
1018310012,1
1018310009,1
1018310008,1
1018300052,1
1018300053,1
1018300057,1
1018300058,1
1018300059,1
1018300060,1
1018310001,1
1018480025,1
1018480042,1
1018490014,1
1018490030,1
1018490029,1
1016000027,1
1015990067,1
1015990068,1
1018250139,1
1018250041,1
1018250043,1
1019010023,1
1019010021,1
1019010019,1
1019010018,1
1019010017,1
1019010016,1
1019010015,1
1019010012,1
1019010009,1
1018310040,1
1019220020,1
1018310043,1
1018310043,1
1018310043,1
1018310043,1
1018310047,1
1018310048,1
1019220013,1
1019220011,1
1018310053,1
1018310053,1
1019220009,1
1018310056,1
1019220006,1
1019220003,1
1019220001,1
1019430028,1
1019430027,1
1018480059,1
1018480060,1
1019430024,1
1018480061,1
1019430023,1
1019430022,1
1018490041,1
1018490043,1
1018490044,1
1019430010,1
1018490044,1
1018490044,1
1019430009,1
1018490044,1
1018490048,1
1018490050,1
1016007502,1
1019020013,1
1019020001,1
1019230019,1
1019230001,1
1019220057,1
1019220058,1
1019220059,1
1019220060,1
1019220160,1
1019220061,1
1019437503,1
1019440024,1
1019430044,1
1019430045,1
1019430057,1
1017170022,1
1017170020,1
1017170019,1
1017170011,1
1017170010,1
1017170009,1
1017170008,1
1017170107,1
1017170005,1
1019030029,1
1019020044,1
1019020051,1
1019020056,1
1019020061,1
1019240029,1
1019230038,1
1019240010,1
1019240009,1
1019240008,1
1019240007,1
1019240006,1
1019240005,1
1019230160,1
1019240104,1
1019230061,1
1019440053,1
1019440055,1
1019450009,1
1019440060,1
1017180134,1
1017170042,1
1017170043,1
1017180130,1
1017180027,1
1017170056,1
1017170057,1
1017180015,1
1017180014,1
1017170067,1
1017170167,1
1017170069,1
1019040025,1
1019040122,1
1019030045,1
1019030051,1
1019030053,1
1019040012,1
1019040009,1
1019040006,1
1019240036,1
1019250025,1
1019240052,1
1019250005,1
1019240058,1
1019247502,1
1019250001,1
1019240160,1
1019250001,1
1019260029,1
1019060064,1
1019270033,1
1019060062,1
1019280030,1
1019280033,1
1019080004,1
1019290029,1
1019110061,1
1019120001,1
1019120064,1
1019120063,1
1019147503,1
1019140062,1
1019370031,1
1019370036,1
1019370036,1
1019370036,1
1019370036,1
1019370036,1
1019170001,1
1019380030,1
1019170002,1
1019380031,1
1019170004,1
1019380033,1
1019170064,1
1019380034,1
1019380035,1
1019270004,1
1019270064,1
1019270063,1
1019280002,1
1019530031,1
1019530033,1
1019530034,1
1019320062,1
1019550026,1
1019580015,1
1019580018,1
1019580022,1
1019580026,1
1019380001,1
1019580028,1
1019380001,1
1019580032,1
1019380001,1
1019580033,1
1019260033,1
1019320033,1
1019170061,1
1019770034,1
1019660033,1
1019660033,1
1019820029,1
1019690001,1
1019690081,1
1019690081,1
1019700002,1
1019700035,1
1019700073,1
1019700072,1
1019700071,1
1019700070,1
1019700069,1
1019700067,1
1019700065,1
1019700063,1
1019700062,1
1019930015,1
1019930015,1
1019930033,1
1019930035,1
1019930037,1
1019930076,1
1019930079,1
1019930081,1
1019930083,1
1019930086,1
1019930088,1
1019930088,1
1019930092,1
1019820059,1
1019990031,1
1019990032,1
1019930057,1
1019930047,1
1019940043,1
1019930112,1
1019930108,1
1019930107,1
1019940062,1
1019930106,1
1019930105,1
1019940066,1
1019930104,1
1019940069,1
1019930102,1
1019940072,1
1019540001,1
1019680029,1
1019680031,1
1019700048,1
1019700051,1
1019700055,1
1019700058,1
1019700060,1
1019270061,1
1019930073,1
1019060035,1
1019060036,1
1017210002,1
1017210038,1
1017240001,1
1017250002,1
1017250002,1
1019120032,1
1017250072,1
1017250071,1
1019120033,1
1017250069,1
1019130030,1
1019130030,1
1019130030,1
1019140034,1
1017200037,1
1019470017,1
1019470019,1
1019470018,1
1019470047,1
1019470046,1
1019470045,1
1019480019,1
1019480020,1
1019490061,1
1019630019,1
1019500064,1
1019500063,1
1019500062,1
1019500061,1
1019630056,1
1019520001,1
1019670020,1
1019670020,1
1019530002,1
1019670020,1
1019530003,1
1019670020,1
1019530004,1
1019530064,1
1019530063,1
1017200054,1
1017210014,1
1017210021,1
1019820067,1
1019900001,1
1019900064,1
1019900054,1
1019900052,1
1019900040,1
1019940045,1
1019950001,1
1019540007,1
1019540012,1
1019540013,1
1019540009,1
1019540015,1
1019680039,1
1019680044,1
1019690040,1
1019690048,1
1019260008,1
1019260006,1
1019260061,1
1019270001,1
1019270002,1
1019500041,1
1019510014,1
1019520011,1
1019520043,1
1019530012,1
1019530043,1
1019540050,1
1019540046,1
1019550026,1
1019580001,1
1019580061,1
1019580060,1
1019580057,1
1019580056,1
1019580055,1
1019580054,1
1019580053,1
1019580052,1
1019580051,1
1019580049,1
1019580047,1
1019580041,1
1019580038,1
1019957501,1
1019950016,1
1019950010,1
1019950005,1
1019940081,1
1018670064,1
1018960072,1
1018960074,1
1018960077,1
1019620018,1
1019620044,1
1019620026,1
1019620031,1
1017180037,1
1017200010,1
1017180048,1
1017180053,1
1019050020,1
1019050019,1
1019040145,1
1019050009,1
1019050006,1
1019040059,1
1019260029,1
1019260014,1
1019260009,1
1019250061,1
1019460038,1
1019470020,1
1019620061,1
1019630006,1
1019630001,1
1017200022,1
1019050041,1
1019050057,1
1019060007,1
1019050158,1
1019050062,1
1019270021,1
1019270020,1
1019270017,1
1019270016,1
1019270009,1
1019260059,1
1019480029,1
1019480025,1
1019470043,1
1019480022,1
1019480018,1
1019470044,1
1019470155,1
1019470060,1
1019760029,1
1019760016,1
1019760010,1
1017200061,1
1019060057,1
1019070104,1
1019070001,1
1019280029,1
1019270043,1
1019270044,1
1019270045,1
1019270046,1
1019270049,1
1019270051,1
1019270052,1
1019270053,1
1019270055,1
1019270056,1
1019270058,1
1019280011,1
1019280010,1
1019280009,1
1019270059,1
1019270059,1
1019760037,1
1019770028,1
1019760039,1
1019770021,1
1019760048,1
1019770018,1
1019760051,1
1019760053,1
1019760055,1
1019760061,1
1017210122,1
1017210049,1
1017210045,1
1017210126,1
1017210132,1
1019080119,1
1019070149,1
1019080114,1
1019080012,1
1019080007,1
1019070155,1
1019070061,1
1019280036,1
1019280038,1
1019290017,1
1019280057,1
1019290001,1
1019280059,1
1019280061,1
1019490056,1
1019770036,1
1019770041,1
1019770042,1
1019770044,1
1019770045,1
1019770046,1
1019770048,1
1017220022,1
1017210063,1
1019080044,1
1019080045,1
1019080052,1
1019080053,1
1019080054,1
1019080056,1
1019500057,1
1017230023,1
1017220145,1
1017220047,1
1019660066,1
1019660059,1
1019660052,1
1019660052,1
1019660052,1
1019660049,1
1019660047,1
1019660046,1
1019660042,1
1019660039,1
1019660036,1
1019820020,1
1019820061,1
1017240126,1
1017240025,1
1017240024,1
1017240123,1
1017240019,1
1017230153,1
1017230055,1
1017240014,1
1017240112,1
1017240012,1
1017230062,1
1017240105,1
1019110125,1
1019110008,1
1019110001,1
1019530011,1
1019530010,1
1019530009,1
1019530007,1
1019530104,1
1019530001,1
1019670006,1
1019670006,1
1019670001,1
1019660102,1
1019660104,1
1019820031,1
1019820069,1
1019820071,1
1019820073,1
1017250033,1
1017240041,1
1017240044,1
1017240050,1
1017240053,1
1017250114,1
1017240060,1
1017250009,1
1017250001,1
1019120026,1
1019110050,1
1019110051,1
1019120010,1
1019120008,1
1019320058,1
1019547501,1
1019530053,1
1019530055,1
1019530056,1
1019530057,1
1019530058,1
1019530059,1
1019540005,1
1019530061,1
1019540003,1
1017250046,1
1017260025,1
1017260016,1
1017250060,1
1017250064,1
1017250066,1
1017260009,1
1017260006,1
1019120033,1
1019130028,1
1019130028,1
1019130026,1
1019130024,1
1019130023,1
1019120043,1
1019130016,1
1019130011,1
1019130009,1
1019120058,1
1019540036,1
1019540038,1
1019550006,1
1019540040,1
1019550001,1
1019540011,1
1019680033,1
1017260039,1
1017270029,1
1017270025,1
1017260049,1
1017270024,1
1017270123,1
1017260051,1
1017260052,1
1017270021,1
1017260053,1
1017270020,1
1017260055,1
1017270018,1
1017260057,1
1017270016,1
1017270014,1
1017260061,1
1017270012,1
1017270010,1
1017270006,1
1019130035,1
1019130038,1
1019130039,1
1019130047,1
1019130061,1
1019550017,1
1019680046,1
1019680049,1
1019690029,1
1019140034,1
1019150029,1
1019140039,1
1019150016,1
1019150014,1
1019140149,1
1019140052,1
1019140053,1
1019140056,1
1019140061,1
1019580001,1
1019690050,1
1019150043,1
1019160017,1
1019150051,1
1019160013,1
1019150059,1
1019160009,1
1019150061,1
1019370020,1
1019370001,1
1019170018,1
1019170011,1
1019170010,1
1019160155,1
1019160058,1
1019380029,1
1019370137,1
1019370038,1
1019370044,1
1019370054,1
1019990029,1
1019700160,1
1019870024,1
1019877501,1
1019870012,1
1015610047,1
1015610046,1
1015610045,1
1015620003,1
1015450125,1
1015450026,1
1015620047,1
1015630002,1
1015630003,1
1015490028,1
1015490029,1
1015440052,1
1015440051,1
1015440050,1
1015450002,1
1015450003,1
1015280024,1
1015450004,1
1015280025,1
1015450051,1
1015450050,1
1015290022,1
1015290023,1
1015290025,1
1015460050,1
1015300022,1
1015300024,1
1015470002,1
1015477501,1
1015300026,1
1015470004,1
1015090037,1
1015090038,1
1015260047,1
1015100033,1
1015127502,1
1015300004,1
1015130037,1
1014970073,1
1014920167,1
1014920049,1
1014920048,1
1014920147,1
1014920047,1
1014920142,1
1015090066,1
1015090066,1
1015090064,1
1015100023,1
1015100025,1
1015100027,1
1015090041,1
1015090039,1
1015260045,1
1015270001,1
1015260144,1
1015270005,1
1015270006,1
1015260039,1
1015270009,1
1015260036,1
1015260034,1
1015260033,1
1015270015,1
1015260032,1
1015270016,1
1015260031,1
1015270019,1
1015260128,1
1015270020,1
1015430049,1
1015440005,1
1015430149,1
1015440007,1
1015440008,1
1015440009,1
1015430146,1
1015440010,1
1015430041,1
1015430041,1
1015430041,1
1015440013,1
1015440014,1
1015430038,1
1015440017,1
1015430033,1
1015430033,1
1015440019,1
1015430033,1
1015430033,1
1015430130,1
1015610001,1
1015610007,1
1015610008,1
1015600044,1
1015610009,1
1015600042,1
1015610010,1
1015610011,1
1015600041,1
1015610012,1
1015610013,1
1015610014,1
1015600038,1
1015610015,1
1015610016,1
1015600036,1
1015600035,1
1015600031,1
1015600030,1
1015600029,1
1015770049,1
1015780006,1
1015780006,1
1015780009,1
1015770043,1
1015780010,1
1015770042,1
1015770041,1
1015780012,1
1015777501,1
1015780013,1
1015780014,1
1015780017,1
1015780017,1
1015780017,1
1015780017,1
1015780017,1
1014940013,1
1014940027,1
1015110005,1
1015110008,1
1015100063,1
1015110011,1
1015110012,1
1015117501,1
1015110021,1
1015110024,1
1015100046,1
1015100045,1
1015100044,1
1015117502,1
1015100043,1
1015270045,1
1015280005,1
1015270043,1
1015270041,1
1015280009,1
1015270040,1
1015270039,1
1015280011,1
1015280012,1
1015280013,1
1015280014,1
1015270034,1
1015280017,1
1015270033,1
1015280018,1
1015270032,1
1015270031,1
1015270028,1
1015280021,1
1015440049,1
1015450001,1
1015440044,1
1015440043,1
1015440038,1
1015440038,1
1015440038,1
1015440037,1
1015440036,1
1015450017,1
1015450018,1
1015450021,1
1015620001,1
1015620005,1
1015620008,1
1015620011,1
1015610034,1
1015620012,1
1015620013,1
1015610033,1
1015620015,1
1015620017,1
1015620018,1
1015620019,1
1015620021,1
1015610021,1
1015790001,1
1015790005,1
1015780046,1
1015790008,1
1015790011,1
1015790012,1
1015780041,1
1015790013,1
1015790014,1
1015790015,1
1015780038,1
1015780036,1
1015780035,1
1015780033,1
1015780032,1
1014950111,1
1014940045,1
1014940144,1
1014940041,1
1015110064,1
1015120010,1
1015110062,1
1015120016,1
1015120123,1
1015110048,1
1015120025,1
1015120030,1
1015110033,1
1015120033,1
1015290001,1
1015280044,1
1015280043,1
1015280042,1
1015280041,1
1015280040,1
1015280039,1
1015290010,1
1015290012,1
1015290014,1
1015280036,1
1015290015,1
1015280035,1
1015280034,1
1015280033,1
1015290018,1
1015280030,1
1015280029,1
1015290020,1
1015290121,1
1015450049,1
1015450148,1
1015460001,1
1015450048,1
1015460006,1
1015450047,1
1015450046,1
1015450045,1
1015450043,1
1015460012,1
1015460013,1
1015460014,1
1015460015,1
1015450038,1
1015460016,1
1015460017,1
1015460018,1
1015450034,1
1015460020,1
1015450031,1
1015460023,1
1015450030,1
1015620045,1
1015630001,1
1015620144,1
1015620042,1
1015630005,1
1015620039,1
1015620038,1
1015620037,1
1015620036,1
1015620034,1
1015620033,1
1015630011,1
1015620032,1
1015630011,1
1015620031,1
1015630011,1
1015620030,1
1015630011,1
1015620029,1
1015630018,1
1015630022,1
1015800104,1
1015800009,1
1015790044,1
1015800010,1
1015790043,1
1015800011,1
1015790042,1
1015800012,1
1015800013,1
1015790040,1
1015800015,1
1015790138,1
1015800017,1
1015790136,1
1015800018,1
1015790035,1
1015800020,1
1014960021,1
1015120066,1
1015120058,1
1015130016,1
1015120047,1
1015130124,1
1015120040,1
1015290045,1
1015290043,1
1015300006,1
1015300007,1
1015300008,1
1015290037,1
1015300009,1
1015290036,1
1015290035,1
1015300011,1
1015290034,1
1015300013,1
1015300015,1
1015300017,1
1015460049,1
1015470104,1
1015470005,1
1015470006,1
1015470007,1
1015460046,1
1015460045,1
1015470009,1
1015460041,1
1015460040,1
1015460035,1
1015470015,1
1015470023,1
1015630004,1
1015640005,1
1015640005,1
1015630044,1
1015640017,1
1015640021,1
1015630030,1
1015640022,1
1015630029,1
1015800049,1
1015800048,1
1015800046,1
1015800038,1
1015800033,1
1015800032,1
1015130062,1
1015130160,1
1015140025,1
1015140026,1
1015130046,1
1015130045,1
1015140039,1
1015130044,1
1015130043,1
1015130042,1
1015130041,1
1015300045,1
1015300044,1
1015300043,1
1015300042,1
1015300041,1
1015310038,1
1015300039,1
1015310038,1
1015300038,1
1015310012,1
1015300037,1
1015310013,1
1015300128,1
1015300028,1
1015310021,1
1015480001,1
1015480005,1
1015470047,1
1015480006,1
1015470046,1
1015480006,1
1015480008,1
1015480011,1
1015470043,1
1015480012,1
1015480013,1
1015470041,1
1015470040,1
1015470039,1
1015470037,1
1015470036,1
1015480018,1
1015470035,1
1015480019,1
1015470032,1
1015480019,1
1015480019,1
1015470130,1
1015650005,1
1015650006,1
1015650007,1
1015640041,1
1015640038,1
1015650013,1
1015640037,1
1015650017,1
1015640031,1
1015640030,1
1015650022,1
1015640129,1
1015810049,1
1015820001,1
1015820104,1
1015810045,1
1015820005,1
1015820009,1
1015810044,1
1015810043,1
1015820011,1
1015810142,1
1015810040,1
1015810037,1
1015810035,1
1014980007,1
1014970009,1
1015150007,1
1015150008,1
1015140058,1
1015320009,1
1015320010,1
1015310028,1
1015480049,1
1015480148,1
1015490001,1
1015487501,1
1015490014,1
1015490015,1
1015490016,1
1015480036,1
1015490017,1
1015480029,1
1015490024,1
1015660001,1
1015657501,1
1015660010,1
1015650035,1
1015660014,1
1015650029,1
1015650028,1
1015830001,1
1015820031,1
1015770027,1
1015780025,1
1015790027,1
1015900008,1
1015900036,1
1015810030,1
1015900048,1
1015100017,1
1015100053,1
1015100156,1
1015100052,1
1015110155,1
1015120056,1
1015130156,1
1015147502,1
1015140016,1
1015140056,1
1014920017,1
1014920056,1
1014940015,1
1014950050,1
1014960017,1
1014920036,1
1014937504,1
1015100069,1
1014960034,1
1015130070,1
1015150001,1
1015770001,1
1015600028,1
1015620022,1
1015620023,1
1015620024,1
1015630023,1
1015630024,1
1015630025,1
1015630026,1
1015630027,1
1015630028,1
1015800051,1
1015800050,1
1015810001,1
1015640023,1
1015640025,1
1015640027,1
1015640028,1
1015640029,1
1015820002,1
1015820003,1
1015820004,1
1015650023,1
1015660027,1
1016910001,1
1016720017,1
1016750029,1
1016760026,1
1016770024,1
1016770025,1
1016770026,1
1016800025,1
1016810028,1
1016810029,1
1017080003,1
1017080048,1
1017080045,1
1017090048,1
1017090046,1
1016870028,1
1016460023,1
1016460025,1
1016730052,1
1016730051,1
1016730050,1
1016750002,1
1016760002,1
1016760003,1
1016760004,1
1016760052,1
1016540025,1
1016760050,1
1016540027,1
1016550022,1
1016770050,1
1016810002,1
1016590027,1
1016600024,1
1016600025,1
1016600026,1
1016820052,1
1016820050,1
1016610022,1
1016830002,1
1016830003,1
1016830051,1
1016270037,1
1016270038,1
1016280034,1
1016330034,1
1016337502,1
1016330036,1
1016330037,1
1016370036,1
1016370137,1
1016380037,1
1016380037,1
1016390034,1
1016390035,1
1016617502,1
1016610002,1
1016030001,1
1016077501,1
1016120001,1
1016140069,1
1016170001,1
1016210002,1
1016210072,1
1016280002,1
1016280010,1
1016270050,1
1016270046,1
1016270044,1
1016270042,1
1016280033,1
1016710039,1
1016710031,1
1016710031,1
1016710031,1
1016290011,1
1016290012,1
1016290013,1
1016290030,1
1016280049,1
1016280048,1
1016737501,1
1016077503,1
1016300003,1
1016300005,1
1016300007,1
1016290065,1
1016300008,1
1016290064,1
1016300010,1
1016290062,1
1016290061,1
1016300027,1
1016300029,1
1016740001,1
1016740010,1
1016747501,1
1016310023,1
1016300052,1
1016310024,1
1016310025,1
1016750010,1
1016750011,1
1016100013,1
1016320022,1
1016320023,1
1016320024,1
1016310050,1
1016320027,1
1016310049,1
1016310048,1
1016310047,1
1016310046,1
1016320032,1
1016320133,1
1016310140,1
1016540001,1
1016527501,1
1016760001,1
1016750148,1
1016760005,1
1016760006,1
1016750048,1
1016760009,1
1016750047,1
1016760010,1
1016750044,1
1016750043,1
1016750011,1
1016760017,1
1016760019,1
1016760123,1
1016100064,1
1016100062,1
1016100060,1
1016100059,1
1016100058,1
1016330019,1
1016320046,1
1016330029,1
1016320042,1
1016330030,1
1016330032,1
1016330033,1
1016550005,1
1016540141,1
1016550011,1
1016550013,1
1016550014,1
1016550015,1
1016550020,1
1016540128,1
1016770005,1
1016760045,1
1016770008,1
1016760044,1
1016760043,1
1016760036,1
1016760034,1
1016120001,1
1016340012,1
1016340024,1
1016340025,1
1016340026,1
1016340027,1
1016340028,1
1016340029,1
1016340132,1
1016330041,1
1016550034,1
1016550032,1
1016550029,1
1016550028,1
1016770039,1
1016770038,1
1016770036,1
1,1
1016340060,1
1016350017,1
1016340047,1
1016340046,1
1016340044,1
1016340043,1
1016350028,1
1016340040,1
1016350032,1
1016140013,1
1016140014,1
1016350144,1
1016350140,1
1016800001,1
1016800015,1
1016800017,1
1016800019,1
1016800023,1
1016150009,1
1016150010,1
1016140062,1
1016150011,1
1016140061,1
1016140060,1
1016150014,1
1016140058,1
1016140057,1
1016370023,1
1016360049,1
1016360047,1
1016360044,1
1016360045,1
1016370028,1
1016360041,1
1016810005,1
1016810006,1
1016800148,1
1016800043,1
1016800042,1
1016800041,1
1016810013,1
1016800040,1
1016810014,1
1016810016,1
1016800037,1
1016810021,1
1016810022,1
1016800030,1
1016150060,1
1016160030,1
1016380008,1
1016380112,1
1016380013,1
1016370051,1
1016370040,1
1016590045,1
1016590144,1
1016600006,1
1016600007,1
1016600008,1
1016600009,1
1016600019,1
1016590028,1
1016820005,1
1016820006,1
1016820007,1
1016810031,1
1016810030,1
1016160039,1
1016380052,1
1016390028,1
1016390031,1
1016390133,1
1016380039,1
1016600043,1
1016600042,1
1016600041,1
1016600039,1
1016610010,1
1016610010,1
1016610019,1
1016610121,1
1016610021,1
1016600028,1
1016830005,1
1016830006,1
1016830008,1
1016830010,1
1016390057,1
1016390050,1
1016390047,1
1016390043,1
1016390042,1
1016610046,1
1016610035,1
1016610029,1
1016610027,1
1016830049,1
1016830149,1
1016830045,1
1016830044,1
1016830043,1
1016830036,1
1016830033,1
1016830031,1
1017080014,1
1017080019,1
1016210006,1
1016210025,1
1016210028,1
1016210029,1
1016430005,1
1016430007,1
1016430008,1
1016430026,1
1016430028,1
1016650018,1
1016650021,1
1016650022,1
1016650122,1
1016870104,1
1016870008,1
1016870014,1
1017080045,1
1017090007,1
1017080039,1
1017090010,1
1017080036,1
1017090013,1
1017090015,1
1017080034,1
1017080031,1
1017080028,1
1017080027,1
1016210063,1
1016210062,1
1016210060,1
1016210041,1
1016220020,1
1016210036,1
1016220030,1
1016220031,1
1016440001,1
1016430068,1
1016430065,1
1016430064,1
1016440008,1
1016430062,1
1016430059,1
1016440026,1
1016440033,1
1016660006,1
1016650040,1
1016650036,1
