20063,"42 Main Street, Brooklyn, NY, 11201",Match,Exact,"42 MAIN ST, BROOKLYN, NY, 11201","-73.99052038499997,40.70302043300006",59074955,L,36,47,2100,1010
21394,"2145 Starling Avenue, New York, NY, 10462",Match,Non_Exact,"2145 STARLING AVE, BRONX, NY, 10462","-73.85349518899994,40.836234982000065",80305477,L,36,5,22200,1003
20062,"35 Bethune Street, New York, NY, 10014",Match,Exact,"35 BETHUNE ST, NEW YORK, NY, 10014","-74.00772574899997,40.73695718500005",59659782,L,36,61,7900,3004
21393,"2310 Holland Av., Bronx, NY, 10467",Match,Exact,"2310 HOLLAND AVE, BRONX, NY, 10467","-73.86556547799995,40.859879541000055",80303466,R,36,5,33000,4004
20061,"66 Saint Pauls Place, Brooklyn, NY, 11226",Match,Exact,"66 ST PAULS PL, BROOKLYN, NY, 11226","-73.96332727599997,40.65219423700006",59080939,R,36,47,50804,3002
21392,"1225-1231 White Plains Road, Bronx, NY, 10472",Match,Exact,"1225 WHITE PLAINS RD, BRONX, NY, 10472","-73.86191752499997,40.83116761700006",80312697,L,36,5,7200,2000
20060,"434 Greenwich St., New York, NY, 10013",Match,Exact,"434 GREENWICH ST, NEW YORK, NY, 10013","-74.00968382499997,40.722640554000066",59659439,L,36,61,3900,1017
21391,"3260 Perry Avenue, Bronx, NY, 10467",Match,Exact,"3260 PERRY AVE, BRONX, NY, 10467","-73.87607645099996,40.87604527500008",80297175,R,36,5,42902,3000
21390,"2125 Holland Av, Bronx, NY, 10462",Match,Exact,"2125 HOLLAND AVE, BRONX, NY, 10462","-73.86577981699998,40.85378025800003",80304352,L,36,5,22404,2001
20038,"2565 Marion Avenue, Bronx, NY, 10458",Match,Exact,"2565 MARION AVE, BRONX, NY, 10458","-73.89220048399994,40.862950142000045",80310728,L,36,5,39901,2001
21369,"2080 West St, Brooklyn, NY, 11223",Match,Exact,"2080 WEST ST, BROOKLYN, NY, 11223","-73.97154054299995,40.59744936900006",59090734,R,36,47,40000,1004
20037,"2685 Valentine Avenue, Bronx, NY, 10458",Match,Exact,"2685 VALENTINE AVE, BRONX, NY, 10458","-73.89261039399997,40.86653829100004",80298872,L,36,5,40302,1002
21368,"118-09 83rd Ave, Queens, NY, 11415",Match,Non_Exact,"118 83RD AVE, JAMAICA, NY, 11415","-73.83473183099994,40.707496657000036",652207290,L,36,81,77500,2005
20036,"2565 Grand Concourse, Bronx, NY, 10468",Match,Exact,"2565 GRAND CONCOURSE, BRONX, NY, 10468","-73.89619206099997,40.86399570700007",640811137,L,36,5,40100,5000
21367,"145 East 22nd Street, New York, NY, 10010",Match,Exact,"145 E 22ND ST, NEW YORK, NY, 10010","-73.98427667599998,40.73844511300007",640421938,L,36,61,6800,4001
20035,"1175 Fulton Ave., Bronx, NY, 10456",Match,Exact,"1175 FULTON AVE, BRONX, NY, 10456","-73.90493154599994,40.83000598000007",80301939,L,36,5,14500,1001
21366,"310 Windsor Pl, Brooklyn, NY, 11218",Match,Exact,"310 WINDSOR PL, BROOKLYN, NY, 11218","-73.97521209299998,40.65706218100007",59078359,R,36,47,17100,2001
20034,"656 W. 171st Street, New York, NY, 10032",Match,Exact,"656 W 171ST ST, NEW YORK, NY, 10032","-73.94029743899995,40.843690501000026",59655684,L,36,61,25300,6000
21365,"163-02 71 Ave, Flushing, NY, 11365",Match,Exact,"163-2 71ST AVE, FLUSHING, NY, 11365","-73.80608415399996,40.73043606500005",59710201,R,36,81,122704,3004
20033,"647 W. 172nd. Street, New York, NY, 10032",Match,Exact,"647 W 172ND ST, NEW YORK, NY, 10032","-73.93967098999997,40.84422312800007",59655688,R,36,61,25300,5000
21364,"2310 Creston Avenue, Bronx, NY, 10468",Match,Exact,"2310 CRESTON AVE, BRONX, NY, 10468","-73.90066888599995,40.85819810600003",80298749,R,36,5,23703,2002
20032,"616 Academy Street, New York, NY, 10034",Match,Exact,"616 ACADEMY ST, NEW YORK, NY, 10034","-73.92401037199994,40.86477428400008",59658850,L,36,61,29100,4001
21363,"8758 Bay Parkway, Brooklyn, NY, 11214",Match,Exact,"8758 BAY PKWY, BROOKLYN, NY, 11214","-73.99702459399998,40.59886507700003",59088806,R,36,47,29200,1002
20031,"545 - 547 West 158th Street, New York, NY, 10032",Match,Exact,"545 W 158TH ST, NEW YORK, NY, 10032","-73.94294499899996,40.83407026100008",59655741,R,36,61,24500,7000
21362,"605-609 West 177th Street, Brooklyn, NY, 10033",Match,Non_Exact,"605 W 177TH ST, NEW YORK, NY, 10033","-73.93580147899996,40.846813491000034",59655619,R,36,61,26300,2000
22693,"1819 Williamsbridge Rd., Bronx, NY, 10461",Match,Exact,"1819 WILLIAMSBRIDGE RD, BRONX, NY, 10461","-73.85173119299998,40.850761411000065",80305236,L,36,5,25000,1004
22694,"3320 Reservoir Oval East, Bronx, NY, 10467",Match,Exact,"3320 RESERVOIR OVAL E, BRONX, NY, 10467","-73.87619273099995,40.87691099300008",80311154,R,36,5,42300,2000
